character_id,raw_character_text
3673.0,Clown
3674.0,Characters
3675.0,M.C. Safety
3676.0,Caution Crew Member
3677.0,Mrs. McConnell
3678.0,Third-grade Class
3679.0,Third-grade Girl
3681.0,Senate Chairman
3682.0,Governor Mary Bailey
3683.0,Homeless Man
3684.0,Mountain Man
3685.0,Grandpappy
3686.0,Mountain Woman
3687.0,Spanish Man
3688.0,Cookie Kwan
3689.0,Kid Announcer
3690.0,BAJA MEN
3691.0,LINDSAYCOOKIE
3692.0,Television
3693.0,Clownface
3694.0,Chief O'Hara
3696.0,Head Veteran
3697.0,Angelo
3698.0,All Men
3699.0,Kiki
3700.0,Shoe Buyer #1
3701.0,Shoe Buyer #2
3703.0,Baha Men
3704.0,Larry Holmes
3705.0,Gummy Sue
3706.0,Kozlov
3708.0,Exterminator
3709.0,Bran Producers
3710.0,Bran Producer #1
3711.0,Bran Producer #2
3712.0,Mitch
3713.0,David Lander
3714.0,BEARDED MAN
3715.0,Female Castaway
3716.0,Sad Man
3718.0,Cameraman #1
3719.0,Cameraman #2
3720.0,Cop #1
3721.0,Cop #2
3722.0,Masseur
3723.0,ASIAN MASSEUSE
3724.0,Yoga Master
3725.0,Man With Mustache
3726.0,HOMER THOUGHTS
3728.0,Decapitating Harry
3729.0,High-tech Cell
3730.0,Junior
3731.0,Man Dressed As Jester
3732.0,Reveler
3733.0,SIX-YEAR-OLD GRAMPA
3734.0,Judge #2
3735.0,Judge #1
3736.0,Judge #3
3737.0,Robin Williams
3738.0,Committee Chairman
3739.0,Sad Whiny Voice
3740.0,Animatronic Gay Men
3741.0,Riders
3742.0,RIDER
3743.0,Robot Mother
3744.0,Maniacal-looking Teacher
3745.0,Little Richard
3746.0,Skinner's Thoughts
3747.0,Mrs. Skinner's Thoughts
3748.0,Cartoon Mouse Voice
3749.0,FEMALE MTV V.J.
3750.0,Elliott Gould
3751.0,Girl's Thoughts
3752.0,Bully
3753.0,Turbo Diary
3754.0,Movie Narrator
3755.0,FLANDERS' VOICE
3756.0,Space Frog
3757.0,ASTRONAUT VOICE
3758.0,Sheriff Lisa
3759.0,Colt
3760.0,HEAD PROTESTER
3761.0,Giuseppe
3763.0,Scary Voice
3764.0,SCARY MAN
3765.0,Mugger
3766.0,Cheap Girlfriend
3767.0,Ruth Powers
3768.0,Sonya
3769.0,Lisa Leslie
3770.0,SWISH
3771.0,David McCullough
3772.0,Ken Burns
3773.0,Skating Announcer
3774.0,Tanker Driver
3776.0,Bowler
3777.0,Bowling Teammates
3778.0,Booming Voice
3779.0,Buddha
3780.0,Walter Cronkite
3781.0,Ornette Coleman
3783.0,Balki
3784.0,Happy Face
3785.0,Uwa
3786.0,Stenographer
3787.0,Tony Hawk
3788.0,Tom DeLonge
3789.0,Mark Hoppus
3790.0,Travis Barker
3791.0,Event Announcer
3792.0,Commercial Actress
3793.0,60-Year-Old Nelson
3794.0,Booberella
3795.0,Frankenstein
3796.0,GRAVELLY MALE SINGER
3797.0,Truck Commercial Announcer
3798.0,Rib-It
3799.0,Lisa's Cheering Section
3800.0,George Plimpton
3801.0,Barnard
3802.0,Radcliffe
3803.0,Wellesley
3804.0,Mount Holyoke
3805.0,Vassar
3806.0,Smith
3807.0,Bryn Mawr
3808.0,Seven Sisters
3809.0,Real Lisa
3810.0,Ribhead
3811.0,Ribhead #2
3812.0,Italian Man
3813.0,Sun Moon
3814.0,Hibbert Boy
3815.0,Big Band Singer
3816.0,Irish Cop
3817.0,Sara Sloane
3818.0,REPORTER CLETUS
3819.0,James L. Brooks
3820.0,Helen Fielding
3821.0,MOE HOWARD
3822.0,Airport Official
3823.0,Republicans
3824.0,Armstrong
3825.0,Jet Pilot
3826.0,Fox News Anchor
3827.0,Southern Congressman
3828.0,Elderly Congressman
3829.0,Committee Member
3830.0,Committee Member #2
3831.0,Congressperson
3832.0,Sgt. At Arms
3833.0,Speaker Of The House
3834.0,House Members
3835.0,Mouse Paramedic
3836.0,Nuts & Bolts
3837.0,Terrence
3838.0,Stark Richdale
3839.0,First Worker
3841.0,Nuclear Inspector
3842.0,Animated Skinner
3843.0,Declan Desmond
3844.0,Sad Voice
3845.0,Hobby Shop Guy
3846.0,Astronomer
3847.0,MALE COMPUTER VOICE
3848.0,Angry Mob
3849.0,Jimmy the Snitch
3850.0,PUZZLE LENNY
3851.0,Bachelors
3852.0,Grady
3853.0,Julio
3854.0,Stylist
3855.0,Lesbian
3856.0,Large Gay Man
3857.0,Weird Al
3858.0,Black Knight
3859.0,King
3860.0,Young Dr. Hibbert
3861.0,David Byrne
3862.0,William Shatner
3863.0,Wrangler #1
3865.0,Luke
3866.0,Cleanie
3867.0,Native American
3868.0,Clara
3869.0,Native American Woman
3870.0,Brave
3874.0,Dry Cleaner
3875.0,Man With Sack
3876.0,Man With Plow
3878.0,H.K. Duff
3879.0,American Astronaut
3880.0,Russian Astronaut
3882.0,Les
3883.0,REGIS
3886.0,Parasailer #1
3887.0,Parasailer #2
3888.0,Male Narrator
3889.0,Female Tour Guide
3890.0,Female
3891.0,Southern Woman
3892.0,Woman's Daughter
3893.0,Armando
3894.0,Tv Chef
3895.0,Grouchy Old Man
3896.0,Sweet Old Lady
3898.0,Steve Buscemi
3899.0,Turks
3900.0,Marriage Counselor
3901.0,Jackson Browne
3902.0,Busboys
3903.0,Farty
3904.0,O.J.
3905.0,Pax Announcer
3906.0,Silver-haired Woman
3907.0,Jim Proudfoot
3908.0,Junior Dandy Chief
3910.0,Beautiful Woman
3911.0,Jethro
3912.0,Granny
3913.0,Hot Woman
3914.0,Elmo
3915.0,Godfather
3916.0,Homer Doll
3917.0,Don Castellaneta
3918.0,Younger Mobster
3919.0,Death
3920.0,Frankie the Squealer
3921.0,Swedish Scientist
3922.0,Frink Senior
3923.0,Young Professor Frink
3924.0,Jennifer Garner
3925.0,Dudley Herschbach
3926.0,Oscar De La Hoya
3927.0,Fbi Agent
3928.0,Asian Woman
3929.0,Federal Agent
3930.0,Female Prisoners
3931.0,Second Prisoner
3932.0,Prison Bus Driver
3934.0,First Prisoner
3935.0,French Teacher
3936.0,Michael Moore
3937.0,Boy Student
3938.0,Dad #2
3939.0,Alien Rock Band
3941.0,Edwina
3942.0,Tony Blair
3943.0,English Gentleman
3944.0,Concierge
3945.0,J.K. Rowling
3946.0,Squeaky-Voiced British Teen
3947.0,Judi Dench
3948.0,Gentleman #1
3949.0,GENTLEMAN #2
3950.0,Lord Daftwager
3951.0,Evan Marriott
3952.0,Sir Ian McKellen
3953.0,Deep British Voice
3955.0,Young Girl In Crowd
3956.0,Second Guard
3957.0,Sparkly Elves
3958.0,Madonna
3959.0,HOMER-ISH WOMAN'S VOICE
3960.0,Abbey
3961.0,Cucumber Moses
3962.0,Candy Ball
3963.0,Grant Connor
3964.0,Care Bear
3965.0,Prostitute
3966.0,2nd Peddler
3967.0,1st Construction Worker
3968.0,2nd Construction Worker
3969.0,Ultrasound Woman
3970.0,Jeremy
3971.0,Diane
3972.0,Beach Boys Experience
3973.0,Curb Re-painter
3974.0,Kathy
3975.0,Holiday Special Announcer
3976.0,Soulful Prune
3977.0,Classy Clerk
3978.0,Talking Astrolabe
3979.0,REDNECK RADIO DJ
3980.0,Country Singer
3981.0,BACKUP SINGERS
3982.0,ASTROLABE
3983.0,Jimmy Stewart Puppet
3984.0,Cartoon Announcer
3985.0,Mr. McGrew
3986.0,Bob Cratchett
3987.0,Ghost Of Xmas Past
3988.0,Sitcom Character
3989.0,Ebenezer Urkel
3990.0,Mr. Sulu
3991.0,Mr. Scott
3992.0,Pregnant Woman
3993.0,Wildlife Host
3994.0,HANK HILL
3995.0,Roofi
3997.0,Kids Chorus
3999.0,Concert Announcer
4000.0,Tinky Winky
4002.0,Kid Crowd
4003.0,Afghani Man
4005.0,Speak 'n' Spell
4006.0,Perverts
4007.0,Tobacco Lobbyist
4008.0,Mother On Ad
4009.0,Actress In Blue Wig
4010.0,'Yeeeessss' Man
4011.0,Bike Guy
4012.0,Macho Tv Announcer
4013.0,ROBOT WARS ANNOUNCER #2
4014.0,ROBOT WARS ANNOUNCER #1
4015.0,Knockahomer
4016.0,Scary Robot
4017.0,Security Voice
4018.0,Esme Delacroix
4019.0,Boris
4020.0,Siren
4021.0,Bartleby
4022.0,Leezakiah
4023.0,Temperance
4024.0,Captain Mordecai
4025.0,CYRUS MANLEY
4026.0,Jealousy
4027.0,Honesty
4028.0,Conscience
4029.0,Libido
4030.0,Thomas Pynchon
4031.0,Springfieldites
4032.0,Ashley Olsen
4033.0,Mary-Kate Olsen
4034.0,Elderly Librarian
4035.0,Henry VIII
4036.0,MARGARINE OF ARAGON
4037.0,Court Herald
4038.0,Royal Physician
4039.0,Prince Bart
4040.0,Margarine
4041.0,Thomas More
4042.0,Barrister
4043.0,Anne Boleyn
4044.0,Archbishop Lovejoy
4045.0,Jane Seymour
4046.0,Next Wife #2
4047.0,Next Wife #3
4048.0,Anne of Cleves
4049.0,Advisor Moe
4050.0,Chief Homer
4051.0,Sacagawea
4052.0,Charbonneau
4054.0,Mozart
4055.0,Salieri
4056.0,RAINER WOLFCASTLE
4058.0,Emperor Joseph II
4059.0,Knight Chorus
4060.0,LADIES IN WAITING CHORUS
4061.0,Female Soloist
4062.0,Fop #1
4063.0,Fop #2
4064.0,Chancellor Smithers
4065.0,Beethoven
4067.0,Isabel Sanford
4068.0,'70s Announcer
4069.0,Paul Lynde
4070.0,Nadia Comaneci
4071.0,Lancelot Link
4072.0,K.I.T.T.
4073.0,Salem the Cat
4074.0,Mr. Ed
4075.0,Woman Bystander
4077.0,Indigent Man
4078.0,'Yesss' Man
4079.0,Airline Employee
4080.0,Boy #2
4081.0,Cap City Boys
4083.0,Indigent Woman
4084.0,Miss Wickerbottom
4085.0,Phonic Frog
4086.0,Simon
4087.0,Ticket Vendor
4088.0,Creepy Little Girl
4089.0,Mysterious Noise
4090.0,Sec Agent #1
4091.0,Sec Agent #2
4092.0,Committee Chairwoman
4094.0,Arties
4095.0,Female Ticket Vendor
4096.0,Human Senator
4097.0,2nd Voice
4098.0,Enormous Robot
4099.0,Miner Father
4100.0,Jason
4101.0,Jim-Jam
4102.0,Wise Alien
4103.0,Geeky Programmer
4104.0,Man In Suit
4105.0,Vintner
4106.0,RANDALL
4107.0,Randall Curtis
4108.0,Germans
4110.0,Kyle
4111.0,Greeter
4112.0,Store Employee
4113.0,Juvies
4115.0,Juvie #1
4116.0,Gina Vendetti
4118.0,Boy Juvie
4119.0,Juvie #2
4120.0,Juvie Girl
4121.0,Female Alien
4122.0,Blacksmith
4123.0,Skinner On Plaque
4124.0,CYBORG SPIDER MRS. SKINNER
4125.0,Wedding Guests
4126.0,White Rabbit
4127.0,Hulk
4129.0,PRINCIPAL SKINNER CT
4132.0,Convention Freak
4134.0,Unrecognizable Simpsons
4135.0,Uncle Tyrone
4136.0,Ryan O'Neal
4137.0,Ali McGraw
4139.0,Fit Man
4140.0,10 Years Younger Homer
4141.0,10 Years Younger Marge
4142.0,Female Gate Announcer
4143.0,1st Class Stewardess
4144.0,Hotel Operator
4145.0,Young Wife
4146.0,Young Husband
4147.0,Animal Character
4148.0,Widow #1
4149.0,Widow #2
4150.0,Widows
4151.0,Attractive Widow
4152.0,Raoul
4153.0,American Skipper
4154.0,Canadian Skipper
4156.0,Contestant #1
4157.0,Contestant #2
4158.0,Farmer Billy
4159.0,Pig Owner
4161.0,Nichelle Nichols
4162.0,Pie #1
4163.0,Pie #2
4164.0,Cake
4165.0,Pie #3
4166.0,Pies
4167.0,Girl Scout
4168.0,Dalai Lama
4169.0,10-Year-Old Homer
4170.0,10-Year-Old Lenny
4171.0,10-Year-Old Carl
4172.0,T.J.
4173.0,Ms. Killebrew
4174.0,TEN-YEAR-OLD MARGE
4175.0,Young Helen
4176.0,Homer's Mind
4177.0,Marge's Mind
4178.0,Guard On Walkie-talkie
4180.0,Barney's Voice
4181.0,Managing Editor
4182.0,Eager Young Reporter
4183.0,GOLF-COURSE EMPLOYEE
4185.0,Nash Castor
4186.0,Elderly Southern Senator
4188.0,Aide #1
4189.0,Aide #2
4190.0,Swat Team Leader
4191.0,Detainee #1
4192.0,Detainee #3
4193.0,U.S. Constitution
4194.0,Bill O' Rights
4195.0,Old Coot
4196.0,Young Guard
4197.0,Immigration Officer
4198.0,Girlfriend
4199.0,Cartoon Eagle
4200.0,NVA SGT.
4201.0,Alien Boss
4202.0,Harlot
4203.0,Inspector Wiggum
4204.0,Eliza
4205.0,Dr. Bartley
4206.0,Cockney Woman
4207.0,Peter Pan
4208.0,Purveyor
4209.0,Stool
4210.0,Mao
4211.0,Ebenezer Burns
4213.0,Lord Mayor Quimby
4214.0,Pleasant Female Voice
4215.0,Blackula
4216.0,2nd Homer
4218.0,Marge's Face
4219.0,Billy Bullion Cube
4220.0,STUART
4221.0,James Caan
4222.0,Head Judge
4223.0,Twinkle the Kidd
4224.0,PRINGLES-TYPE MAN
4225.0,Koobler Dwarf
4226.0,Food Icons
4227.0,Eight-year-old Girl
4228.0,Eight-year-old Girl's Friend
4229.0,Male Clerk
4230.0,Reflection
4231.0,Mr. Muntz
4232.0,News Crew Member #1
4233.0,News Crew Member #2
4234.0,CHLOE
4236.0,Teenage Moe
4237.0,Lisa's Reflection
4238.0,Hard-bitten Man
4239.0,Conf. Delegate
4241.0,SPONGE BOB
4242.0,Sgt. Activity
4243.0,Lt. Adventure
4244.0,Exhibitor #1
4245.0,Exhibitor #3
4247.0,Goose Gladwell
4248.0,C.H.U.M.
4249.0,Homer's Muzzle
4250.0,Employment Counselor
4251.0,Border Agent
4252.0,Canadians
4253.0,Pharmacist
4254.0,U.S. Border Guard
4255.0,2nd U.S. Border Guard
4256.0,Los Jacquitos Leader
4257.0,Mountie
4258.0,Canadian Official #1
4259.0,Canadian Official #2
4260.0,Server #1
4261.0,Server #2
4262.0,Health Inspector
4263.0,New Health Inspector
4264.0,Loan Officer
4266.0,Three Of Diamonds
4267.0,Five Of Diamonds
4268.0,Jack Of Clubs
4269.0,Eight Of Clubs
4270.0,Jack Of Diamonds
4271.0,SQUEAKY-VOICED TEEN ATTENDANT
4272.0,Toddler
4273.0,MOE-BIRD
4274.0,Moe's Thoughts
4279.0,Italian Tour Guide
4280.0,Italian Plumber
4281.0,AFRICAN-AMERICAN MAN
4282.0,Deion Overstreet
4283.0,Grandson
4284.0,Grandfather
4285.0,Timmy
4286.0,LeBron James
4287.0,Michelle Kwan
4288.0,Yao Ming
4289.0,Mr. Burns Logo
4290.0,Captain McCallister's Head
4291.0,Espn-style Anchorman #1
4292.0,Espn-style Anchorman #2
4293.0,Warren Sapp
4294.0,Tom Brady
4295.0,Huge Man #1
4296.0,Commissioner
4297.0,Texas Owner
4298.0,Nfl Film-type Announcer
4299.0,Different Man
4300.0,Super Bowl Crowd
4301.0,Game Show Audience
4302.0,Anchorman
4303.0,Alcatraaaz
4304.0,Woman In Crowd
4305.0,50 Cent
4306.0,FAMILIAR VOICE
4307.0,Deputy
4308.0,Bart on Tape
4309.0,Tailor
4310.0,Needy Woman
4312.0,HOWELL HUSER
4313.0,Kitchen Wizard
4314.0,Calypso Singer
4315.0,Calypso Chorus
4316.0,Veronica
4317.0,Homers
4318.0,Leslie
4319.0,Ranger Johnson
4320.0,Store Manager
4322.0,Gary Busey
4324.0,Frenchman
4325.0,SIX-YEAR-OLD-BART
4327.0,Robert Wagner
4328.0,Active Woman
4329.0,Mr. Zhao
4330.0,Chinese Dragon
4331.0,Red Dragon
4332.0,Chinese Pilot
4333.0,Chinese Co-pilot
4334.0,Functionary
4335.0,Madam Wu
4336.0,Barbarian
4337.0,2nd Barbarian
4338.0,Chinese Uncle Ben
4339.0,Chinese Willy
4340.0,Chinese Announcer
4341.0,Disgruntled Audience Member
4342.0,Disgruntled Audience Member #2
4343.0,Disgruntled Audience Member #3
4345.0,Ling
4346.0,Chinese Man
4347.0,Chinese Guard #1
4348.0,Chinese Guard #2
4349.0,David Silverman
4350.0,Muscular Homer
4351.0,Brenda
4352.0,Roger
4353.0,Fashionable Lady
4354.0,Andrew Jackson
4355.0,New England Rv-er
4356.0,Martha
4357.0,Southern Rv-er
4358.0,Jesus
4360.0,Square Dance Caller
4362.0,Turkish Captain
4363.0,Turkish Crewman
4364.0,Male Tenor
4365.0,Springfield Billy
4366.0,Female Theatergoer
4367.0,Snobby Older Male Theatergoer
4368.0,Snobby Theatergoers
4369.0,Basketball Player
4370.0,Oboist
4371.0,Frank Gehry
4372.0,Shelbyvillians
4373.0,Officer Krackney
4376.0,Jenda
4378.0,Teenage Nelson
4379.0,Sherri's Belly
4380.0,Terri's Belly
4381.0,Assistant Principal Kearney
4382.0,Teenage Ralph
4384.0,Teenage Martin
4385.0,Robo-Wiggum
4386.0,Bender
4387.0,MOE-CLONE
4390.0,Spider Moe
4392.0,Teenage Sherri
4393.0,50-ish Lisa
4394.0,50-ish Milhouse
4395.0,VICE-PRESIDENT CLETUS
4396.0,Knockers Waitress
4397.0,President Homer
4398.0,Record
4399.0,Brooklyn Private
4400.0,Sergeant Skinner
4403.0,Vending Machine
4404.0,Vending Machine #2
4405.0,Tab Spangler
4406.0,German Backpacker
4407.0,Female German Backpacker
4408.0,German Student
4409.0,Sadistic German Backpacker
4410.0,Clarissa Wellington
4411.0,Cameron Winklevoss
4412.0,TEENAGE P.A.
4413.0,Bored Voice
4414.0,10-year-old-girl
4416.0,Buddhist Monk
4417.0,Anguished Woman
4418.0,MAN IN DEVIL SUIT
4419.0,Marine Biologist
4420.0,Bookstore Clerk
4421.0,EURO-TRASH VOICE
4422.0,ARCHANGEL
4423.0,Demon
4424.0,Dean Martin
4425.0,Public Radio Announcer
4426.0,Female Radio Host
4427.0,Stefan Whitmore
4428.0,Bohemian-looking Man
4429.0,Goat
4430.0,Katja
4431.0,Vicki
4433.0,Clay
4434.0,Humbleton Passersby
4435.0,Humbleton Man
4436.0,Humbleton Woman
4437.0,Jason Bateman
4438.0,Sister Thomasina
4439.0,Father Sean
4440.0,Sean's Dad
4441.0,Young Sean
4442.0,St. Sebastian
4443.0,Dying Soldier
4444.0,Church Women
4445.0,Croquet Player #1
4446.0,Croquet Player #2
4447.0,Emcee
4448.0,Pious Riot
4449.0,Band Member
4451.0,1st Leader
4452.0,2nd Leader
4453.0,1st Army
4454.0,2nd Army
4455.0,Oakland Player
4456.0,1st Actress
4457.0,2nd Actress
4458.0,Character
4460.0,Caleb Thorn
4462.0,Victor
4463.0,Uncle John
4464.0,Aunt Kathy
4465.0,Randy
4466.0,Jet Skier #1
4467.0,Jet Skier #2
4469.0,Vampire Puppet
4470.0,Frederick Ives Hologram
4471.0,Katherine Blodgett Hologram
4472.0,Alexander Graham Bell Hologram
4473.0,Elisha Gray Hologram
4474.0,Museum Head
4475.0,SHADOWY CREATURE
4476.0,Plant Monster
4477.0,Pane Of Glass
4478.0,Shrimp Monster
4479.0,Milton Burkhart
4480.0,Gravedigger Billy
4481.0,Cowboy In Black
4482.0,Ben Cartwright
4483.0,Child Therapist
4484.0,2-Year-Old Bart
4485.0,Grandmotherly Woman
4486.0,Bart Spider
4487.0,Milhouse Slug
4488.0,Wild Beast #1
4489.0,Wild Beast #2
4490.0,Wild Beast #3
4491.0,WILD BEASTS
4492.0,Emotional Woman
4493.0,Amer-asian Girl
4494.0,Bratty Teenage Boy
4495.0,Bratty Teenage Boy #2
4496.0,Bratty Teenage Boy #3
4497.0,Therapist
4498.0,Old Robot
4499.0,Silver-haired Priest
4500.0,Bunny
4501.0,Terry Bradshaw
4502.0,Angels
4503.0,Grampa Gorilla
4504.0,Dracula Hibbert
4505.0,Einstein Lisa
4506.0,Homer's Head
4507.0,Werewolf Bart
4508.0,Apu Robot
4509.0,Moe Pacifier
4510.0,Lenny Pacifier
4511.0,Dennis Rodman Pacifier
4512.0,Strongman
4513.0,British Woman
4514.0,Old Marge
4515.0,Artsy Clerk
4516.0,Pirate
4518.0,Bunny Referee
4520.0,Dolphin
4521.0,Thought Bubble Marge
4522.0,Nana
4523.0,Younger Milhouse
4524.0,Italian Woman
4525.0,Sheila
4526.0,Tammy's Husband
4527.0,Kolani
4528.0,Titi
4529.0,Nene Bird
4530.0,Lamborgotti Executive
4531.0,Goat Woman
4532.0,Female Grape Stomper
4533.0,Male Grape Stomper
4534.0,Francesca Terwilliger
4535.0,Gino
4536.0,Italian Sausage Maker
4537.0,GOAT LADY
4538.0,Gondola Driver
4539.0,Mary
4540.0,Joseph
4541.0,Hibbert Wise Man
4542.0,Skinner Wise Man
4543.0,Frink Wise Man
4544.0,King Herod
4545.0,Shepherd Carl
4546.0,Shepherd Lenny
4547.0,WISE MAN HIBBERT
4549.0,Matthew
4550.0,Impaled Roman Soldiers
4551.0,Energizer Bunny
4552.0,Battery
4553.0,Cyrus
4555.0,Elderly Cyrus
4556.0,Native Wives
4557.0,Coin Basket
4558.0,MASON
4559.0,Local Announcer
4560.0,William H. Macy
4561.0,Spanish Captain
4562.0,Spanish Sailor
4563.0,Painter
4564.0,Toddler Homer
4565.0,40-ish Grampa
4566.0,Myra
4568.0,6th Graders
4569.0,Desk Agent
4570.0,Fun Homer
4571.0,Serious Homer
4572.0,Stavros
4573.0,Salvation Army Driver
4574.0,Bart-Jack
4575.0,Bart-waitress
4576.0,Bart Head
4577.0,Coach Krupt
4578.0,Go-cart Worker
4579.0,Eli Stern VI
4580.0,Willie's Dad
4582.0,Scottish Nurse
4583.0,Groundskeeper Willie's Reflection
4584.0,Moe Recording
4586.0,Charity Titters
4587.0,Panic Room
4589.0,Mr. Burns's Reflection
4590.0,Pompous Explorer
4591.0,Susan Sarandon
4592.0,Randy Johnson
4593.0,Hispanic Man
4594.0,Antonio Fargas
4595.0,Female Animal Caretaker
4598.0,Cold Sore
4599.0,Nascar-type Announcer
4600.0,SMOOTH-VOICED MAN
4601.0,Dan Castellaneta
4602.0,Contestant #3
4603.0,Female Producer
4604.0,Verity
4605.0,Panicky Cameraman
4606.0,Charles Heathbar
4607.0,Fox Cameraman
4608.0,Irish Housekeeper
4609.0,Sports Anchor #2
4611.0,Rob Reiner
4612.0,Celebrity Impersonators
4614.0,Battleaxe Female Owner
4615.0,Mike Wallace
4616.0,Dr. Egoyan
4617.0,Charlie Chaplin
4618.0,Jaquitos Leader
4619.0,Spanish P.A. Announcer
4620.0,Male Factory Worker
4621.0,Female Factory Worker
4622.0,Pleading Factory Worker
4624.0,Factory Worker #1
4625.0,Factory Worker #2
4627.0,Richard Dean Anderson
4628.0,STARGATE CONVENTIONEERS
4629.0,College Nerd
4630.0,COLLEGE NERD #2
4631.0,Indian Passenger
4632.0,Indian Man
4633.0,INDIAN MAN #2
4634.0,Indian Workers
4635.0,Indian Worker #1
4636.0,Indian Worker #2
4637.0,Indian Worker #3
4638.0,Kavi
4639.0,Indian Assistant
4640.0,Indian Bodyguard
4641.0,Richard Dean Anderson's Thoughts
4642.0,Beefeater Lenny
4643.0,Beefeater Carl
4644.0,FLANDISH
4645.0,Moezekiel
4646.0,Mayflower Crew
4647.0,Pilgrims
4648.0,Pilgrim Smithers
4649.0,Brother Willie
4650.0,Fletcher Christian
4651.0,Bligh
4652.0,Crew
4653.0,Bosun Willie
4654.0,King Homer
4655.0,Queen Marge
4656.0,Tahitian Man
4657.0,Sculptor
4658.0,Tahitian Juggler
4659.0,Half Of Crew
4660.0,Capt. Burns
4661.0,Old Jewish Woman
4663.0,CHIEF PETTY OFFICER WIGGUM
4664.0,C.P.O. Wiggum
4665.0,Gilbert O. Sullivan
4666.0,Wise Old Cat
4667.0,Baby Itchy
4668.0,Knives
4669.0,Hip Audience Members
4670.0,Juliana Krellner
4671.0,Principal Upfoot
4672.0,Mr. Pierce
4673.0,Assistant G.K. Skinner
4674.0,Greater Than Or Equal To Sign
4675.0,Number 8
4676.0,Number 27
4677.0,MELANIE UPFOOT
4678.0,Sal Bando
4679.0,Gene Tenace
4680.0,Mail Lady
4681.0,Bride
4682.0,Housekeeper #1
4683.0,Housekeeper #2
4684.0,Housekeepers
4685.0,Facilitator
4686.0,Bachelor #1
4687.0,Grumpy-looking Man
4688.0,Effeminate Bachelor
4689.0,Good-looking Bachelor
4690.0,Twin Guy #1
4691.0,The Players
4692.0,Will Smith
4693.0,Museum Employee
4694.0,Imax Narrator
4695.0,Melanie Griffith
4696.0,Little Moe Szyslak
4697.0,Clarisse Drummond
4698.0,Wallace Brady
4699.0,Scientist-type
4700.0,DETECTIVE #1
4701.0,Detective #2
4702.0,HUNCH
4703.0,Female Left-fielder
4704.0,TABITHA
4705.0,BUCKTABITHA
4706.0,Sports Talk Radio Host
4707.0,2nd Duffman
4708.0,DUFFMEN
4709.0,Tito
4710.0,Dragon
4711.0,James Hetfield
4712.0,Lars Ulrich
4713.0,Kirk Hammett
4714.0,Robert Trujillo
4715.0,Lunchlady Dora
4717.0,Calabresis
4718.0,Dante Calabresi
4719.0,DANTE JR.
4720.0,Primo
4721.0,Dr. Brentano
4723.0,Jack White
4724.0,Meg White
4725.0,Skinny
4726.0,JAZZ MUSICIAN #2MARBLES
4727.0,Marbles
4728.0,Mutt
4730.0,GRIZZLED FEMALE VOICE
4731.0,Tootsie Childs
4732.0,Persian Salesman
4733.0,CLARA PELLER
4734.0,ROCKY BALBOA
4735.0,Nascar Announcer
4737.0,Contractor #1
4738.0,Contractor #2
4739.0,Mr. Peanut
4741.0,Male Coaster Weirdo
4742.0,Female Coaster Weirdo
4743.0,Teen Girl
4744.0,SIR MIX-A-LOT
4745.0,50-Foot Lenny
4746.0,Invisible Carl
4747.0,SOUTHERN TV THERAPIST
4748.0,DR. PHIL
4749.0,Fudge Box
4750.0,Heckler #1
4751.0,Heckler #2
4753.0,Golem
4754.0,Female Golem
4755.0,Orson Welles
4756.0,Production Assistant
4757.0,Recruiter #1
4758.0,Recruiter #2
4759.0,Drill Sergeant
4760.0,Female Sergeant
4761.0,Cereal Captain
4762.0,Southern Soldier
4763.0,Assorted Townspeople
4764.0,Homeless Lady
4765.0,Meek Assistant
4766.0,Dwarf Cop
4768.0,Tom Wolfe
4770.0,Festival Host
4771.0,Gore Vidal
4772.0,Woman At Festival
4773.0,Man At Festival
4774.0,Michael Chabon
4775.0,Stoner In Audience
4776.0,Jonathan Franzen
4777.0,Older Vermont Man
4779.0,Vermont Woman
4780.0,Other Men
4781.0,Max
4782.0,OLDER WOMAN'S VOICE
4783.0,Max's Widow
4784.0,Opal
4785.0,Prof. Stein
4786.0,Disclaimer
4787.0,Skinny Kid
4788.0,Anguished Man
4789.0,iPod
4790.0,DEWEY BUNNEL OF 'AMERICA'
4791.0,Spider-Man
4792.0,Dr. Octopus
4793.0,Greystash
4794.0,ANGELICA
4795.0,Snake Wizard
4796.0,2-headed Woman
4797.0,Dummy
4798.0,MUFFLED FEMALE VOICE
4799.0,T.R. Francis
4800.0,Galahad
4801.0,Maluicious Krubb
4802.0,Angelica Button
4803.0,Telephone Worker
4804.0,Ice Dancers
4805.0,Elvis Stojko
4806.0,Snowman
4807.0,Candy Cane
4808.0,Grumple
4809.0,Phillip
4810.0,Costington's Daughter
4811.0,PEPPY FEMALE TV ANNOUNCER
4812.0,13-Year-Old Patty
4813.0,7-Year-Old Marge
4814.0,Leather-skinned Man
4816.0,Gil's Boss
4817.0,Grumples
4818.0,Female Candy Worker
4819.0,Candy Workers
4820.0,Male Candy Worker
4821.0,Captain Jack
4822.0,Zeke
4823.0,Grizzled Old Salt
4824.0,Fausto
4825.0,Voice From Diorama
4826.0,Weather Forecaster
4827.0,Preacher
4828.0,Man In I.N.S. Jacket
4829.0,Mermaid
4830.0,GRUFF JAPANESE SAILOR
4831.0,Lumberjack
4832.0,Meaux
4833.0,Gendarme Wiggum
4834.0,Footman Mel
4835.0,All Partygoers
4836.0,Bandit
4837.0,Bart-man
