,id,p0_c1,party_id,candidate_id,phrase,date
1337,1338,0,1,2,"En el Ayuntamiento de Murcia será alcalde el socialista José Antonio Serrano, con apoyo de Ciudadanos y Podemos.",2021-03-10
1338,1339,0,1,2,"PP y Ciudadanos han reafirmado su pacto, pero los socialistas, Begoña de Luis confían en que salga adelante.",2021-03-10
1339,1340,0,1,2,La cuarta comunidad en la que co-gobiernan PP y Ciudadanos es Andalucía.,2021-03-10
1340,1341,0,1,2,"Reconfiguran también el panorama político nacional y desatan las hostilidades en el centroderecha, entre PP y Ciudadanos.",2021-03-10
1341,1342,0,1,2,"Teodoro Egea. habla de operación clandestina y afrenta política hoy el Partido Popular quiera hacer un llamamiento. que es ese llamamiento de abrir las puertas a todos aquellos que no se sienten identificados con lo que está ocurriendo hoy, del partido Ciudadanos o de cualquier otro partido.",2021-03-10
1342,1343,0,1,2,En la ejecutiva de Ciudadanos hay dirigentes que están molestos porque el núcleo duro llevó en secreto lo que se estaba fraguando en Murcia.,2021-03-10
1343,1344,0,1,2,Dicen que Ciudadanos es un partido de centro y que siempre ha pactado a izquierda y a derecha.,2021-03-10
1344,1345,0,1,2,Nosotros somos incompatibles con la corrupción y todo el mundo que conoce a Ciudadanos sabe que no vamos a tolerar prácticas de corrupción.,2021-03-10
1345,1346,0,1,2,Ayuso anuncia elecciones anticipadas en Madrid y rompe con Ciudadanos.,2021-03-10
1346,1347,0,1,2,"-Si no tomo esta decisión, Ciudadanos y el PSOE hubieran presentado una moción de censura, algo que ya han hablado en reiteradas ocasiones, y causar el desastre de la comunidad de Madrid.",2021-03-10
1347,1348,0,1,2,"-No tengo palabras para transmitir la desolación que sentimos en el Gobierno, la parte de Ciudadanos, ante una una convocatoria tan irresponsable, tan innecesaria y tan absurda como la que acaba de hacer la presidenta regional.",2021-03-10
1348,1349,0,1,2,Ciudadanos ha roto con el PP en la región de Murcia y ha llegado a un acuerdo con el PSOE para que López Miras deje la presidencia del Gobierno y que los socialistas ocupen el ayuntamiento de Murcia..,2021-03-10
1349,1350,0,1,2,"Y acabamos de saber que el PSOE ha presentado también una moción de censura contra el PP y Ciudadanos en Castilla y León, para evitar que el presidente de la comunidad, Dentro de una hora comienza la reunión en la que el Ministerio de Sanidad y las comunidades intentarán llegar a un acuerdo sobre las restricciones para Semana Santa y el Puente de san José.",2021-03-10
1350,1351,0,1,2,Este es el mapa político de las cuatro comunidades gobernadas por el PP en coalición con Ciudadanos.,2021-03-10
1351,1352,0,1,2,"Da por finiquitado el acuerdo de gobierno con Ciudadanos, con varios episodios de tensión.",2021-03-10
1352,1353,0,1,2,-De facto rompe el acuerdo de gobierno firmado entre PP y Ciudadanos y rompe este acuerdo de forma unilateral.,2021-03-10
1353,1354,0,1,2,-Si no tomo esta decisión Ciudadanos y el PSOE hubieran presentado una moción de censura Aguado asegura que miente pero ella insiste.,2021-03-10
1354,1355,0,1,2,"Entonces, el entorno de Ayuso acusó a Ciudadanos de filtrar la información.",2021-03-10
1355,1356,0,1,2,El detonante ha sido la doble moción de censura que Psoe y Ciudadanos han presentado en Murcia para desalojar al PP del Gobierno regional y del ayuntamiento.,2021-03-10
1356,1357,0,1,2,"-El PP y Ciudadanos ha presentado la moción al filo de Lazio de la mañana, la vacunación irregular de altos cargos del gobierno murciano y de la consejería de Sanidad han podido ser uno de los detonantes de la moción.",2021-03-10
1357,1358,0,1,2,"También el acuerdo que se hizo público ayer entre PP y VOX para los próximos presupuestos con el 'Pin Parental', son algunas de las raciones esgrimidas por la candidata, la que ha sido portavoz del ejecutivo murciano, que es la coordinadora regional de Ciudadanos, y le sustituiría al frente de la presidencia.",2021-03-10
1358,1359,0,1,2,"Giro de Ciudadanos, que rompe con el PP EN Murcia, pacta con el PSOE y desalojará a López Miras de la presidencia al PP.",2021-03-10
1359,1360,0,1,2,"Los motivos los ha dado el vicealcalde Mario Gómez, de Ciudadanos que denunció supuestas irregularidades en contratos del ayuntamiento.",2021-03-10
1360,1361,0,1,2,Ciudadanos también romperá con el PP en el ayuntamiento de Murcia.,2021-03-10
1361,1362,0,1,2,"-PP y Ciudadanos hace menos de una hora decían que no se planteaban ninguna ruptura en Castilla y León, reafirmaba su compromiso, y lo ponían en escena la rueda de prensa, el PP decía que estaba muy de acuerdo con su compañero de gobierno que el portavoz de Ciudadanos decía que iban a cumplir lo acordado para la totalidad del mandato.",2021-03-10
1362,1363,0,1,2,"Esto ha sido antes de saber que el PSOE ha presentado la moción de censura, y podría salir adelante con solo 3 de los 12 procuradores de Ciudadanos porque podemos más PSOE solo les faltarían 3, y parece ser que UP L apoyaría la moción.",2021-03-10
1363,1364,0,1,2,"Ha sido una mañana frenética, cargada de importantes movimientos políticos hacernos ahora un recorrido por las sedes nacionales de los partidos Estamos en el Psoe, en el PP y en Ciudadanos, empezamos contigo, Olga Guerero, ¿qué dicen desde el núcleo duro de Pablo Casado?",2021-03-10
1364,1365,0,1,2,De momento no nos confirman que cuenten con Ciudadanos ni con ningún apoyo.,2021-03-10
1365,1366,0,2,4,"A la 1:00 de la tarde la participación en 21,48por ciento. ha subido en los municipios más poblados. tanto en el norte como en el sur de Madrid. jornada absolutamente normal.",2021-05-04
1366,1367,0,2,4,"A estas alturas, las medidas anticovid las tenemos más que claras pero esta mañana en Madrid había que reforzarlas.",2021-05-04
1367,1368,0,2,4,Hay más de mil locales electorales en la Comunidad de Madrid en los que hoy se ha reforzado la vigilancia con 8.100 efectivos por si se producen incidentes durante las votaciones.,2021-05-04
1368,1369,0,2,4,"Es el momento en el que los candidatos a la presidencia de la Comunidad de Madrid depositaban su voto en las urnas, todos menos Mónica García, de Más Madrid, que ya había votado por correo y ha acompañado a su padre.",2021-05-04
1369,1370,0,2,4,Más de una hora de cola Inmensas colas en los colegios de Madrid. significa que hay alta participación.,2021-05-04
1370,1371,0,2,4,"A Mónica García, candidata de Más Madrid, no la hemos visto votar.",2021-05-04
1371,1372,0,2,4,Estas elecciones son mucho más que unas elecciones a la Comunidad de Madrid.,2021-05-04
1372,1373,0,2,4,"Este año parece que hay más expectación. por saber quien gane aquí, ganan la Comunidad de Madrid.",2021-05-04
1373,1374,0,2,4,"Hoy suben y seguirán subiendo a lo largo de estos próximos días, tanto que, por ejemplo, el próximo sábado llegaremos a más de 30 grados en el valle del Ebro, hasta 30 grados en Santander, 28 en Madrid, más de 30 en el sur, o hasta 26 grados en Palma.",2021-05-04
1374,1375,0,2,4,"Es la imagen que más se repite durante las jornadas de reflexión, y así hemos visto a Mónica García, de Más Madrid, caminando tranquilamente por el Retiro.",2021-05-03
1375,1376,0,2,4,"Según el último informe de la Asociación de la Prensa de Madrid, su segundo salario más común es inferior a 600 euros.",2021-05-03
1376,1377,0,2,4,El rigor aquí es un actor más porque todo recuerda aquella trágica madrugada de Madrid.,2021-05-03
1377,1378,0,2,4,El jugador más joven en ganar un partido en el Máster 1.000 de Madrid.,2021-05-03
1378,1379,0,2,4,"Más ese ritmo, ese nivel físico que pueda tener el Chelsea ahora, se ve compensado por esa confianza y por esa experiencia que tienen los jugadores del Real Madrid.",2021-05-03
1379,1380,0,2,4,"El torneo más igualado de todo el siglo XXI, un Atlético que se aferra al primer puesto, un Barsa que podría lograr un sorpaso histórico, un Madrid que nunca baja los brazos y un Sevilla que aún puede dar la sorpresa.",2021-05-03
1380,1381,0,2,4,"Vamos a ganar las elecciones el próximo 4 de mayo Vamos a ganar las elecciones el próximo 4 de mayo y no lo vamos a hacer para la gente que vota Más Madrid, lo vamos a hacer para todos los madrileños y madrileñas.",2021-05-02
1381,1382,0,2,4,"El 4 de mayo vamos a poner a latir a Madrid de nuevo, el 4 de mayo vamos a cambiar su arrogancia por nuestra empatía, su odio por convivencias y responsabilidad por decencia, su deshumanización por empatía, su desgobierno por un gobierno de Más Madrid.",2021-05-02
1382,1383,0,2,4,"La de Más Madrid se ha ido antes de que acabara el acto, marcado por la campaña de la que Ayuso hablaba así.",2021-05-02
1383,1384,0,2,4,"Pues a Rafa Nadal, ni más ni menos, al que entre otras le preguntaremos por sus sensaciones en este momento de la temporada, poco después de ganar el Godó y qué siente al volver a Madrid, una de las pistas donde siempre ha dicho encontrarse más a gusto, el Mutua Open que pueden ver en TVE.",2021-05-02
1384,1385,0,2,4,La candidata de Más Madrid no se ha quedado hasta el final.,2021-05-02
1385,1386,0,2,4,"Madrid estrena mayo con sol, y ya ven que eso se nota, en calles y en lugares como este Madrid Río, uno de los parque más grandes de la capital.",2021-05-02
1386,1387,0,2,4,"La principal, en Madrid, ha contado con la presencia de dos vicepresidentas, y de cinco ministros más del Gobierno.",2021-05-01
1387,1388,0,2,4,Y a colación del trabajo Ayuso señala a Más Madrid.,2021-05-01
1388,1389,0,2,4,"Ante su odio más democracia, ante su intolerancia más coherencia, ante su irresponsabilidad más decencia y ante su desgobierno un Gobierno de Más Madrid.",2021-05-01
1389,1390,0,2,4,"Madrid es la más saturada, ronda el 45por ciento.",2021-05-01
1390,1391,0,2,4,"Como les decíamos, la manifestación en Madrid del 1 de mayo ha sido la más multitudinaria, aunque limitado en su aforo, por la pandemia.",2021-05-01
1391,1392,0,2,4,A la movilización también apela Más Madrid.,2021-05-01
1392,1393,0,2,4,-Más Madrid estrena lona en plena Gran Vía y se reivindica como el remedio contra Díaz Ayuso.,2021-04-30
1393,1394,0,2,4,"Está costando que un equipo le ponga el lazo, lo cierto es que estamos ante uno de los finales más emocionantes de la historia con Atlético, Real Madrid, Barça y Sevilla con opciones reales de ser campeón.",2021-04-30
1394,1395,0,2,4,Mañana sábado juega en el campo del Elche y tiene 2 puntos más que el Real Madrid y el Barça.,2021-04-30
1395,1396,0,2,4,"Todos los votos desde Más Madrid los vamos a convertir en un muro contra la ultraderecha, la corrupción y el desgobierno.",2021-04-29
1396,1397,0,2,4,"Andalucía, Murcia o Madrid han vuelto a pedir un marco legal más amplio que les asegure poder controlar la libre circulación.",2021-04-29
1397,1398,0,2,4,"'Quieren volver a las andadas, no les ha parecido bastante que quieren un poco más' Sobre el evento taurino del 2 de mayo, que ha permitido la Comunidad de Madrid, se plantean recurrirlo a la Junta Electoral.",2021-04-29
1398,1399,0,2,4,"Desde el sur de la capital, la candidata de Más Madrid ha pedido movilización para acabar con 26 años de gobierno del PP.",2021-04-29
1399,1400,0,2,4,"Cuando Felipe decidió cambiar de casa a una más grande, ya tenía claro que tendría que vender antes este piso en el centro histórico de Madrid.",2021-04-28
1400,1401,0,2,4,"A esa propuesta, le responde Más Madrid.",2021-04-28
1401,1402,0,2,4,"El alma de Jorge Coll está en una cámara blindada a no más de 20 grados de temperatura y entre 40 y 60por ciento de humedad, en un lugar de Madrid de cuyo nombre no puede acordarse por contrato.",2021-04-28
1402,1403,0,2,4,Más Madrid quiere que Ayuso actúe.,2021-04-27
1403,1404,0,2,4,"También contesta a Díaz Ayuso, Más Madrid.",2021-04-27
1404,1405,0,2,4,-La Comunidad de Madrid ha pedido este lunes al Gobierno que establezca restricciones para viajeros procedentes de la India Equipos de sanitarios recorren las zonas rurales más aisladas para vacunar a las personas mayores en sus propias casas.,2021-04-27
1405,1406,0,2,4,"'No quita para que sea una amenaza, para que sea violencia y para que haya que condenarla sin ningún tipo de matices' Responder en las urnas, piden Más Madrid.",2021-04-26
1406,1407,0,2,4,Más Madrid pide responder en las urnas.,2021-04-26
1407,1408,0,2,4,Más Madrid y Unidas Podemos piden responder en las urnas.,2021-04-26
1408,1409,0,2,4,Más Madrid comparte objetivo.,2021-04-25
1409,1410,0,2,4,"Misma petición de Más Madrid, que quiere combatir a Vox en las urnas.",2021-04-24
1410,1411,0,2,4,"Entre las autonomías con mayor incidencia, Madrid notifica unos 300 positivos menos que hace 7 días, aunque aumentan con respecto a los notificados ayer y registra también más fallecimientos, 25.",2021-04-24
1411,1412,0,2,4,"Es la hoja de ruta que la candidata de Más Madrid, se marca, en un Video promocionado por su partido.",2021-04-24
1412,1413,0,2,4,La Comunidad de Madrid y Ceuta son las más saturadas: cuatro de cada 10 camas UCI están ocupadas por un paciente con coronavirus.,2021-04-24
1413,1414,0,2,4,Más tarde lo han hecho PSOE y Más Madrid.,2021-04-23
1414,1415,0,2,4,"PSOE, Ciudadanos y Más Madrid han reprochado su actitud a Vox.",2021-04-23
1415,1416,0,2,4,No habrá más debates electorales en la campaña de Madrid después de lo que ocurrido hoy en el de la Cadena Ser.,2021-04-23
1416,1417,0,2,4,Lo pedían el candidato del PSOE y la candidata de Más Madrid.,2021-04-23
1417,1418,0,2,4,"El PSOE, Más Madrid y Ciudadanos van más allá y reprochan a Vox que las ponga en duda.",2021-04-23
1418,1419,0,2,4,"-Esos discursos de odio, de provocación se creen que caen en el vacío pero hay mucho descerebrado por ahí que se hace eco de los mismos' -Hemos asistido a la exaltación de valores antidemocráticos, de valores fascistas, tienen que ser vencidos como vencemos en democracia, en las urnas' Por eso, esperan que estas polémicas con VOX Más Madrid ha convocado esta misma tarde pero sin la candidata.",2021-04-23
1419,1420,0,2,4,"Lo más grave con todo, es que la señora de la comunidad de Madrid, es que pretende gobernar con la ultraderecha.",2021-04-23
1420,1421,0,2,4,"A doce días para las elecciones de Madrid, el CIS vaticina un empate virtual entre la derecha y la izquierda, aunque con una ligera ventaja del bloque del PSOE, Más Madrid y Podemos.",2021-04-22
1421,1422,0,2,4,Más Madrid podría obtener entre 22 y 24 escaños.,2021-04-22
1422,1423,0,2,4,"PSOE, Más Madrid y Unidas Podemos podría obtener entre 67 y 73 escaños.",2021-04-22
1423,1424,0,2,4,En su lucha contra gigantes y molinos cuenta con Más Madrid y Unidas Podemos.,2021-04-22
1424,1425,0,2,4,"Es un rebaño de Soto del Real, donde ha estado hoy la candidata de Más Madrid.",2021-04-22
1425,1426,0,2,4,"PSOE, PP, Ciudadanos y Más Madrid también han mostrado su rechazo a lo ocurrido.",2021-04-22
1426,1427,0,2,4,TVE fue anoche la cadena que reunió a más espectadores para ver el debate entre los candidatos a presidir la Comunidad de Madrid.,2021-04-22
1427,1428,0,2,4,"En Madrid y Vitoria, donde se ha centrado el informe de la Fundación, hay más locales de juego en los barrios con bajos ingresos, en zonas comerciales y cerca de colegios e institutos.",2021-04-22
1428,1429,0,2,4,"La última encuesta del CIS sobre Madrid rebaja las expectativas del PP y da más posiblidades de gobernar a la izquierda, aunque Isabel Díaz Ayuso ganaría con mucha ventaja las elecciones.",2021-04-22
1429,1430,0,2,4,"Quedan 12 días para las elecciones en la comunidad de Madrid, y la última encuesta del CIS da más posibilidades de gobernar al bloque de la izquierda que al bloque de la derecha.",2021-04-22
1430,1431,0,2,4,"Más Madrid podría obtener entre 22 y 24 escaños, Unidas Podemos entre 11 y 13, los mismos escaños que Vox y casi empatados en porcentaje de voto.",2021-04-22
1431,1432,0,2,4,"Psoe, Más Madrid y Unidas Podemos podría obtener entre 67 y 73 escaños.",2021-04-22
1432,1433,0,2,4,"A un lado, sin reproches entre ellos, Podemos, Más Madrid y el PSOE, que sorprendió con un cambio de estrategia.",2021-04-22
1433,1434,0,2,4,"RTVE ha sido la elegida por más espectadores para ver el debate a seis, entre los candidatos a la presidencia de la Comunidad de Madrid, con una media de 1.345.000 espectadores entre La1 y el Canal 24h.",2021-04-22
1434,1435,0,2,4,"La candidata de Más Madrid, desde la localidad de Soto del Real, ha asegurado que resultados de la encuesta demuestran que su formación empuja al bloque progresista.",2021-04-22
1435,1436,0,2,4,"A Florentino Pérez le han dolido las críticas a su proyecto de la Superliga por parte de Javier Tebas y del presidente de la UEFA, Alexander Ceferin, que intenta que el Real Madrid no juegue más esta Champions.",2021-04-22
1436,1437,0,2,4,En la Liga el Real Madrid ha dormido esta noche en lo más alto de la tabla tras su victoria en Cádiz.,2021-04-22
1437,1438,0,2,4,"Los tres primeros durarán 18 minutos cada uno, mientras que 'reactivar Madrid' será el más largo, con 24.",2021-04-21
1438,1439,0,2,4,"Por eso este grupo de alumnos que está haciendo su beca en Madrid, cambia los viajes europeos por puntos más cercanos como Alcalá de Henares.",2021-04-21
1439,1440,0,2,4,"Porque así fue el fascismo, Un cartel que ya había denunciado Más Madrid.",2021-04-20
1440,1441,0,2,4,"Fuentes de Génova rechazan el cartel y hoy su candidata ha sorprendido con este anuncio: Por ahora, vamos a seguir manteniendo este toque hasta las once, que para una ciudad como Madrid que es un cierre importantísimo, con las restricciones de no más reuniones de 4 dentro y de 6 fuera en la hostelería, que las personas intentar que no se reúnan en las casas.",2021-04-20
1441,1442,0,2,4,"Madrid, Cataluña y Castilla y León son las comunidades donde más ha bajado la población.",2021-04-20
1442,1443,0,2,4,"Madrid, Cataluña y Castilla y León son las comunidades donde más ha bajado la población.",2021-04-20
1443,1444,0,2,4,- En Madrid tenemos un infierno fiscal para los que menos tienen tienen un paraíso fiscal para los que más tienen.,2021-04-20
1444,1445,0,2,4,Hoy los candidatos de PSOE y Más Madrid dicen que sus palabras son una falta de respeto.,2021-04-19
1445,1446,0,2,4,También la candidata de Más Madrid.,2021-04-19
1446,1447,0,2,4,"Siguiendo este criterio, durante los 15 días de campaña en Madrid, al PSOE le corresponde el 28,03por ciento del tiempo total, al PP el 22,73por ciento a CS el 19,70por ciento a Más Madrid el 15,15por ciento a VOX el 9,09por ciento y a UP el 5,30por ciento Traducido.",2021-04-19
1447,1448,0,2,4,"Un presidente del Real Madrid que se da también el de la nueva competición, que sin fecha concreta pretenden que arranqué cuando antes, para atener más partidos de calidad y recursos financieros.",2021-04-19
1448,1449,0,2,4,"Siguiendo este criterio, durante los 15 días de campaña en Madrid, al PSOE le corresponde el 28,03por ciento del tiempo total, al PP el 22,73por ciento a CS el 19,70por ciento a Más Madrid el 15,15por ciento a VOX el 9,09por ciento y a UP el 5,30por ciento Traducido.",2021-04-19
1449,1450,0,2,4,"Hoy ha empezado la campaña oficial de las elecciones a la Comunidad de Madrid, tras más de un mes de precampaña.",2021-04-18
1450,1451,0,2,4,"No sobra un voto, no sobra un escaño, esto no está hecho, hay mucho que pelear Hoy Ayuso se ha puesto al volante de su autobús de campaña y ha contestado a Más Madrid, que pone en duda éste Video.",2021-04-18
1451,1452,0,2,4,'Si quiere nos vamos un día a correr las dos 10 km y le demuestro que es verdad Mónica: Señora Ayuso llevo corriendo desde los 10 años La candidata de Más Madrid le pide que se centre en Madrid en vez de en su partido.,2021-04-18
1452,1453,0,2,4,"Junto a Madrid, son las tres comunidades con mayor incidencia, y en esta última, el aumento de positivos con respecto al domingo pasado es de más de 300.",2021-04-18
1453,1454,0,2,4,"A que vamos nosotros y rompemos 25 años de abuso del PP, a que vamos Más Madrid y logramos que la Comunidad de Madrid, por fin, no sienta vergüenza de su gobierno.",2021-04-18
1454,1455,0,2,4,"'Hombre, como todo el mundo sabe, el pescado más típico de Madrid es el calamar'.",2021-04-18
1455,1456,0,2,4,"En cuanto a los datos de hoy, Madrid presenta un ligero ascenso de positivos con respecto a la semana anterior... también en Cataluña que suma 400 más.",2021-04-17
1456,1457,0,2,4,"Una cifra, por ejemplo, casi 9 veces más alta que la de la Comunidad de Madrid.",2021-04-17
1457,1458,0,2,4,"'Por lo que de verdad importa', en el lema, con el que, Mónica García la candidata de Más Madrid, inicia la campaña.",2021-04-17
1458,1459,0,2,4,"Le vamos a decir nuevamente ¡que no! que no, que la salud, que la educación, que los derechos no se mercadean. desde Más Madrid, ofrecemos una campaña enfocada al futuro, una campaña que habla de los problemas del siglo XXI, una campaña que nos atraviesa una fuerza verde, nos traviesa una fuerza feminista y nos traviesa una fuerza de justicia social.",2021-04-17
1459,1460,0,2,4,"Último día de la precampaña en la Comunidad de Madrid Las ciudades autónomas de Ceuta y Melilla, tiene la injerencia acumulada más alta.",2021-04-17
1460,1461,0,2,4,Más Madrid quiere ser decisivo para un gobierno progresista y se marca como objetivo desalojar a Díaz Ayuso.,2021-04-17
1461,1462,0,2,4,Desde Más Madrid acusan al PP de utilizar la vacunación de forma electoral.,2021-04-16
1462,1463,0,2,4,Poco más de 24 horas quedan para que arranque la campaña electoral en Madrid... y hoy dos asuntos han protagonizado las declaraciones de los candidatos.,2021-04-16
1463,1464,0,2,4,"Y la candidata de Más Madrid lo que le preocupa es la vacunación en los centros de salud que Ayuso, dice, ha dejado sin recursos.",2021-04-16
1464,1465,0,2,4,PSOE y Más Madrid acusa al PP que tome nota.,2021-04-15
1465,1466,0,2,4,La otra la jugarán el City y el PSG. lo más importante es que anímicamente el Real Madrid sale reforzado para afrontar lo que queda de temporada en Champions y para seguir en la pelea por la La liga.,2021-04-15
1466,1467,0,2,4,Hoy es el día en el que el Real Madrid va a jugar su partido más importante de la temporada por ahora.,2021-04-14
1467,1468,0,2,4,"Madrid, Cataluña y Andalucía proponen espaciar más la segunda dosis de Pfizer y Moderna, ahora fijada en 21 y 28 días: Para poder aumentar el número de personas que tiene una primera dosis, con lo cual ya tendrían una protección.",2021-04-14
1468,1469,0,2,4,Y Madrid va más allá.,2021-04-14
1469,1470,0,2,4,"Entre Madrid y Tokyo hay más de 10 000 kilómetros y quedan justo 101 días para la inauguración pero la cifra que le importa a Lydia es otra, 239 kilos, ese eso es en principio lo que tiene que levantar para estar seguro en Tokyo Es en total olímpico, es decir, sumando arrancada y dos tiempos y aunque suena a locura, ella en los 3 Juegos Olímpicos, nunca ha bajado de los 250 kilos.",2021-04-13
1470,1471,0,2,4,"Madrid va más allá y propone que se la pueda poner cualquier menor de 60 años Con la vacuna AstraZeneca, que siquiera sin límite de edad.",2021-04-13
1471,1472,0,2,4,"-Las posibilidades de haber fallecido en Madrid son un 54por ciento más elevadas que en cualquier otro lugar, y de ahí se deduce que este es el riesgo, estamos hablando del riesgo.",2021-04-12
1472,1473,0,2,4,"Son los árbitros del clásico del baloncesto español Y el Real Madrid ha hecho oficial esta tarde, que este jugador al que vemos machacando una y otra vez el aro rival, Vicent Poirier jugará en el equipo de Pablo Laso lo que resta de temporada y tres más.",2021-04-12
1473,1474,0,2,4,"Desde el viernes, más de 350 fiestas y reuniones ilegales en Madrid Los vecinos de este edificio de Vigo, alertaron el sábado de una fiesta ilegal en la vivienda de dos médicos.",2021-04-12
1474,1475,0,2,4,Más Madrid y Podemos celebran la decisión.,2021-04-12
1475,1476,0,2,4,"La mano en la rodilla de Lucas Vázquez tirado sobre el césped de Valdebebas es el último de los disgustos en forma de lesión que se ha llevado Zidane, que en 2 días se juega buena parte de la temporada, sin el gallego, que dice adiós al año en el que termina contrato, y en el que estaba siendo más titular que nunca en el Madrid, 31 de 41 partidos.",2021-04-12
1476,1477,0,2,4,"Aquí el Madrid está subiendo poco a poco la presión asistencial, hoy hay 2000 personas hospitalizadas vitales madrileños. 400 más que la semana pasada.",2021-04-11
1477,1478,0,2,4,"Y las vacunas sirven a Más Madrid, de forma metafórica, para reivindicarse.",2021-04-11
1478,1479,0,2,4,"Vemos como la curva de porcentaje de voto en Colmenarejo, en un tono más claro, prácticamente es igual a la de la Comunidad de Madrid.",2021-04-11
1479,1480,0,2,4,Una mezcla de gente de 65 años con voto rural con gente que trabaja en Madrid que aporta ese voto más urbano.,2021-04-11
1480,1481,0,2,4,"Más Madrid se erige como la vacuna contra la ultraderecha, dicen, y Podemos asegura que está en juego la Sanidad.",2021-04-11
1481,1482,0,2,4,"El Real Madrid se llevó el clásico Marcos, y algo más...",2021-04-11
1482,1483,0,2,4,Más Madrid utiliza las vacunas como metáfora para posicionarse Mas madrid es el refugio somos la vacuna Somos la vacuna contra la corrupción y la ultraderecha.,2021-04-11
1483,1484,0,2,4,"Un sueño hecho realidad, 23 títulos los ha logrado con el Real Madrid, un club en el que ha disputado más de 1000 partidos y se ha convertido en el jugador más veterano. 1000 partidos no es nada fácil jugarlos en ningún club, y menos en el Madrid, asi que nada contentísimo.",2021-04-11
1484,1485,0,2,4,"Mañana vuelven a las 9:00 de la mañana, prevén vacunar a 1200 personas, en total en Madrid hay 14 puntos de vacunación, y más de 460 profesionales va colando.",2021-04-10
1485,1486,0,2,4,"Madrid presenta más de 2000 contagios más que hace una semana, pero en parte se debe a positivos no registrados durante la semana santa, cuando se hicieron menos pruebas.",2021-04-10
1486,1487,0,2,4,"Los más altos en Cataluña, Madrid y La Rioja.",2021-04-09
1487,1488,0,2,4,"Sobre las cifras oficiales que sitúan a Madrid en riesgo extremo, se pronuncian Podemos y Más Madrid.",2021-04-09
1488,1489,0,2,4,En la Comunidad de Madrid dan datos: ayer la cancelaron más de 10.000 personas y para hoy solo confirmaron su asistencia menos de la mitad de los citados.,2021-04-09
1489,1490,0,2,4,"Madrid es la única comunidad que ayer votó en contra de suspender la vacunación con Astrazeneca de los menores de 60 -Están creando absoluta confusión, que están dando palos de ciego, que están creando cada vez más inseguridad entre los ciudadanos.",2021-04-08
1490,1491,0,2,4,"Se mantienen en riesgo extremo cinco regiones pero preocupan especialmente tres, las que más han subido en los últimos días Navarra, Madrid y País Vasco.",2021-04-07
1491,1492,0,2,4,"Cinco regiones siguen en riesgo extremo, las que más suben hoy son Ceuta, Madrid y Navarra.",2021-04-06
1492,1493,0,2,4,Para desarrollar este sistema se ha hecho un estudio en 127 hospitales de España con más de 4000 pacientes validado en el hospital de la Paz de Madrid.,2021-04-06
1493,1494,0,2,4,"Y a esos, los más peligrosos del Madrid, los tienen bien identificados.",2021-04-06
1494,1495,0,2,4,"Este es uno de los veinte centros de salud de la comunidad de Madrid que ya ha empezado a vacunar a las personas de 70 a 79 años, empezando por las más longevas.",2021-04-05
1495,1496,0,2,4,"El PP supera al PSOE, a Más Madrid y a Unidas Podemos.",2021-04-05
1496,1497,0,2,4,"Para romper el empate entre bloques, el PSOE y Más Madrid tratan de movilizar a la izquierda.",2021-04-05
1497,1498,0,2,4,"En Madrid, se han detectado menos reuniones ilegales pero se han puesto más multas durante la Semana Santa, sobre todo por estar en la calle después del toque de queda.",2021-04-05
1498,1499,0,2,4,"Es la situación de La Paradilla, un pueblo de Madrid de no más de 40 habitantes.",2021-04-05
1499,1500,0,2,4,"Más Madrid mantendría sus 20 escaños según la encuesta Unidas Podemos sube hasta los 10 y adelantaría a Vox que pierde tres escaños, se quedaría en 9 y con un porcentaje de votos solo cuatro décimas superior al 5 por ciento necesario para entrar en el parlamento.",2021-04-05
1500,1501,0,2,4,"El otro titular que nos deja esta encuesta es que los dos bloques, de derecha e izquierda empatan y ninguno alcanza la mayoría absoluta de 69 PP y Vox sumarían 68, lo mismo que PSOE, Más Madrid y Unidas Podemos.",2021-04-05
1501,1502,0,2,4,Desde el CIS explican que esta vez han ajustado los cálculos teniendo en cuenta también los sondeos de los últimos cuatro meses en Madrid para acercarse lo más posible a la situación actual de los partidos que se presentan a las elecciones.,2021-04-05
1502,1503,0,2,4,PSOE y Más Madrid lo asumen.,2021-04-05
1503,1504,0,2,4,Y Más Madrid y Podemos animan a la participación para derrotar a la derecha.,2021-04-04
1504,1505,0,2,4,Vox también duda de las encuestas Vox también duda de las encuestas Más Madrid considera que sus políticas les están impulsando en los sondeos.,2021-04-04
1505,1506,0,2,4,"Sigue la precampaña en Madrid, cuando falta un mes para las elecciones a la Comunidad Pedro Sánchez arropa, una vez más a Angel Gabilondo.",2021-04-04
1506,1507,0,2,4,"Cancún estrena estos días el primer vuelo directo desde Lisboa, retoma uno desde Madrid y cada vez llegan más desde otros puntos de Europa.",2021-04-04
1507,1508,0,2,4,"Durante el confinamiento, en la Comunidad de Madrid es donde más aumentó el número de teletrabajadores.",2021-04-04
1508,1509,0,2,4,"Vox y Ciudadanos desconfían de las encuestas y, en la izquierda, Más Madrid y Podemos animan a la participación.",2021-04-04
1509,1510,0,2,4,"La candidata de Más Madrid, también pide a los madrileños que salgan a votar.",2021-04-04
1510,1511,0,2,4,"El Madrid hizo los deberes ante el Eibar, antes de afrontar su semana más decisiva esta temporada.",2021-04-04
